transaction_id,customer_id,product_id,date,quantity
T00671,C258,P027,2025-12-24,1
T00672,C346,P014,2025-04-02,1
T00673,C055,P030,2025-02-19,1
T00674,C269,P005,2025-05-04,1
T00674,C269,P010,2025-05-04,1
T00675,C130,P027,2025-07-01,1
T00676,C137,P026,2025-07-23,1
T00677,C041,P012,2025-07-27,1
T00678,C236,P019,2025-05-05,1
T00679,C116,P010,2025-12-17,1
T00680,C424,P028,2025-02-11,1
T00681,C335,P028,2025-11-29,1
T00682,C389,P002,2025-02-17,1
T00683,C208,P013,2025-07-13,1
T00684,C283,P016,2025-01-29,1
T00685,C360,P006,2025-02-12,1
T00686,C256,P028,2025-08-11,1
T00687,C331,P026,2025-06-19,1
T00688,C290,P028,2025-02-18,1
T00689,C459,P017,2025-01-22,1
T00690,C118,P007,2025-12-21,1
T00691,C455,P019,2025-09-01,1
T00691,C455,P020,2025-09-01,1
T00692,C351,P030,2025-05-24,1
T00693,C461,P018,2025-10-16,1
T00694,C337,P002,2025-04-02,1
T00695,C476,P028,2025-06-11,1
T00696,C009,P007,2025-10-28,1
T00697,C074,P025,2025-12-31,1
T00698,C476,P003,2025-06-03,1
T00699,C084,P019,2025-05-04,1
T00700,C435,P013,2025-12-13,1
T00701,C460,P018,2025-06-19,1
T00702,C197,P025,2025-03-13,1
T00703,C353,P024,2025-02-10,1
T00704,C257,P024,2025-06-27,1
T00705,C028,P004,2025-08-12,1
T00706,C119,P027,2025-02-08,1
T00707,C175,P020,2025-11-11,1
T00708,C489,P020,2025-07-23,1
T00709,C497,P025,2025-06-17,1
T00709,C497,P027,2025-06-17,1
T00710,C402,P015,2025-09-09,1
T00711,C117,P012,2025-10-11,1
T00712,C482,P013,2025-08-10,1
T00713,C096,P022,2025-10-27,1
T00714,C044,P025,2025-11-13,1
T00714,C044,P026,2025-11-13,1
T00715,C366,P003,2025-02-12,1
T00716,C138,P005,2025-07-14,1
T00717,C325,P005,2025-07-19,1
T00717,C325,P006,2025-07-19,1
T00718,C047,P001,2025-06-07,1
T00719,C390,P009,2025-02-22,1
T00720,C068,P003,2025-04-06,1
T00721,C221,P015,2025-10-13,1
T00722,C285,P017,2025-07-28,1
T00723,C053,P001,2025-02-15,1
T00724,C048,P020,2025-11-03,1
T00725,C402,P011,2025-07-17,1
T00725,C402,P015,2025-07-17,1
T00726,C199,P025,2025-02-13,1
T00727,C287,P029,2025-05-05,1
T00728,C087,P022,2025-07-14,1
T00728,C087,P024,2025-07-14,1
T00729,C155,P009,2025-09-10,1
T00730,C075,P003,2025-03-27,1
T00731,C223,P009,2025-08-04,1
T00732,C154,P016,2025-02-09,1
T00733,C484,P008,2025-11-17,1
T00734,C254,P020,2025-11-12,1
T00735,C101,P015,2025-02-24,1
T00736,C070,P010,2025-01-04,1
T00737,C486,P013,2025-06-20,1
T00738,C431,P020,2025-07-14,1
T00739,C412,P028,2025-06-18,1
T00740,C226,P011,2025-08-09,1
T00741,C441,P021,2025-11-01,1
T00742,C070,P010,2025-06-14,1
T00743,C309,P023,2025-04-13,1
T00744,C246,P011,2025-04-01,1
T00745,C496,P011,2025-05-30,1
T00746,C325,P016,2025-10-22,1
T00747,C167,P013,2025-05-24,1
T00748,C419,P026,2025-07-21,1
T00749,C187,P004,2025-10-16,1
T00750,C103,P019,2025-10-07,1
T00750,C103,P020,2025-10-07,1
T00751,C488,P024,2025-08-25,1
T00752,C483,P023,2025-04-18,1
T00753,C225,P026,2025-05-30,1
T00754,C426,P023,2025-02-05,1
T00755,C420,P028,2025-07-29,1
T00756,C345,P016,2025-03-13,1
T00757,C124,P009,2025-12-04,1
T00758,C079,P023,2025-08-05,1
T00759,C405,P013,2025-02-07,1
T00760,C230,P020,2025-09-03,1
T00761,C299,P013,2025-10-01,1
T00762,C260,P030,2025-12-21,1
T00763,C215,P018,2025-01-19,1
T00764,C405,P012,2025-12-26,1
T00765,C459,P026,2025-10-02,1
T00766,C305,P021,2025-02-13,1
T00767,C056,P025,2025-05-08,1
T00768,C182,P006,2025-11-28,1
T00769,C314,P002,2025-10-16,1
T00770,C331,P022,2025-11-28,1
T00771,C386,P011,2025-08-09,1
T00771,C386,P012,2025-08-09,1
T00772,C133,P008,2025-09-19,1
T00773,C383,P017,2025-10-13,1
T00774,C298,P023,2025-10-22,1
T00775,C114,P015,2025-07-11,1
T00776,C201,P015,2025-12-14,1
T00777,C302,P023,2025-09-14,1
T00778,C078,P012,2025-01-13,1
T00779,C248,P004,2025-06-01,1
T00780,C213,P030,2025-02-13,1
T00781,C060,P027,2025-03-14,1
T00782,C179,P010,2025-06-25,1
T00783,C234,P026,2025-04-16,1
T00784,C267,P016,2025-06-28,1
T00785,C225,P024,2025-12-23,1
T00786,C232,P011,2025-02-04,1
T00786,C232,P012,2025-02-04,1
T00787,C012,P028,2025-06-25,1
T00788,C332,P004,2025-12-13,1
T00789,C410,P006,2025-05-05,1
T00790,C265,P006,2025-10-10,1
T00791,C082,P011,2025-10-14,1
T00792,C237,P008,2025-07-27,1
T00793,C323,P006,2025-04-06,1
T00794,C328,P022,2025-08-10,1
T00795,C378,P020,2025-04-12,1
T00796,C231,P019,2025-08-08,1
T00797,C361,P007,2025-04-16,1
T00798,C143,P025,2025-12-27,1
T00799,C033,P019,2025-02-22,1
T00800,C275,P006,2025-07-07,1
T00801,C167,P007,2025-08-23,1
T00802,C059,P009,2025-12-10,1
T00803,C442,P016,2025-09-28,1
T00804,C161,P020,2025-07-18,1
T00805,C313,P013,2025-10-28,1
T00806,C059,P012,2025-06-30,1
T00807,C433,P015,2025-11-13,1
T00808,C089,P027,2025-12-11,1
T00809,C362,P026,2025-06-02,1
T00810,C471,P020,2025-10-30,1
T00811,C044,P022,2025-03-10,1
T00811,C044,P023,2025-03-10,1
T00812,C157,P004,2025-04-04,1
T00813,C192,P023,2025-03-14,1
T00814,C262,P013,2025-08-03,1
T00815,C306,P005,2025-10-22,1
T00816,C096,P016,2025-11-22,1
T00817,C471,P021,2025-03-30,1
T00818,C285,P006,2025-09-08,1
T00819,C148,P005,2025-04-06,1
T00819,C148,P009,2025-04-06,1
T00820,C318,P002,2025-07-03,1
T00821,C488,P001,2025-09-06,1
T00821,C488,P003,2025-09-06,1
T00822,C494,P018,2025-09-16,1
T00823,C335,P016,2025-07-29,1
T00824,C213,P023,2025-08-16,1
T00825,C251,P006,2025-02-12,1
T00826,C290,P001,2025-04-23,1
T00826,C290,P003,2025-04-23,1
T00827,C116,P018,2025-05-28,1
T00828,C087,P025,2025-08-23,1
T00829,C396,P025,2025-09-11,1
T00830,C058,P019,2025-02-28,1
T00830,C058,P021,2025-02-28,1
T00831,C278,P027,2025-01-22,1
T00832,C390,P024,2025-08-14,1
T00833,C280,P007,2025-08-06,1
T00834,C053,P024,2025-12-01,1
T00835,C385,P008,2025-06-02,1
T00836,C448,P002,2025-08-19,1
T00837,C135,P012,2025-02-14,1
T00838,C225,P028,2025-03-02,1
T00839,C398,P026,2025-05-02,1
T00840,C108,P026,2025-10-29,1
T00841,C353,P012,2025-12-30,1
T00842,C313,P021,2025-08-08,1
T00843,C085,P020,2025-03-13,1
T00844,C402,P007,2025-04-16,1
T00845,C413,P002,2025-10-19,1
T00846,C180,P018,2025-05-24,1
T00847,C306,P018,2025-03-28,1
T00848,C166,P023,2025-05-30,1
T00849,C149,P019,2025-05-17,1
T00850,C264,P029,2025-12-14,1
T00851,C070,P025,2025-07-30,1
T00852,C142,P028,2025-12-02,1
T00853,C065,P023,2025-03-09,1
T00854,C128,P005,2025-12-31,1
T00854,C128,P007,2025-12-31,1
T00855,C390,P027,2025-12-13,1
T00856,C202,P016,2025-03-14,1
T00857,C138,P021,2025-08-01,1
T00858,C193,P015,2025-02-08,1
T00859,C325,P026,2025-02-17,1
T00860,C207,P017,2025-05-23,1
T00861,C356,P030,2025-07-08,1
T00862,C233,P016,2025-06-17,1
T00863,C445,P025,2025-02-17,1
T00864,C235,P021,2025-12-07,1
T00865,C358,P012,2025-02-02,1
T00866,C408,P018,2025-07-23,1
T00867,C112,P014,2025-04-19,1
T00868,C254,P009,2025-06-15,1
T00869,C425,P010,2025-06-22,1
T00870,C281,P019,2025-03-08,1
T00871,C249,P026,2025-06-25,1
T00872,C458,P022,2025-01-25,1
T00872,C458,P024,2025-01-25,1
T00873,C009,P004,2025-03-22,1
T00874,C226,P015,2025-01-01,1
T00875,C491,P014,2025-04-14,1
T00876,C353,P030,2025-03-09,1
T00877,C452,P021,2025-06-04,1
T00878,C082,P028,2025-05-21,1
T00879,C048,P021,2025-07-04,1
T00880,C129,P003,2025-07-10,1
T00881,C341,P029,2025-11-29,1
T00881,C341,P030,2025-11-29,1
T00882,C321,P010,2025-12-25,1
T00883,C387,P008,2025-08-08,1
T00884,C336,P003,2025-12-27,1
T00885,C049,P001,2025-04-20,1
T00886,C068,P019,2025-04-26,1
T00887,C228,P001,2025-01-05,1
T00888,C419,P004,2025-08-05,1
T00889,C356,P005,2025-09-02,1
T00889,C356,P009,2025-09-02,1
T00890,C046,P024,2025-02-22,1
T00891,C053,P011,2025-07-08,1
T00892,C071,P013,2025-03-10,1
T00893,C329,P022,2025-03-15,1
T00893,C329,P023,2025-03-15,1
T00894,C313,P021,2025-03-26,1
T00895,C226,P012,2025-04-20,1
T00896,C322,P024,2025-03-19,1
T00897,C471,P014,2025-11-12,1
T00898,C352,P015,2025-04-22,1
T00899,C045,P029,2025-02-21,1
T00899,C045,P030,2025-02-21,1
T00900,C302,P024,2025-07-16,1
T00901,C180,P014,2025-06-11,1
T00902,C406,P005,2025-05-07,1
T00902,C406,P006,2025-05-07,1
T00903,C128,P018,2025-11-04,1
T00904,C308,P024,2025-11-08,1
T00905,C146,P025,2025-12-20,1
T00905,C146,P027,2025-12-20,1
T00906,C106,P017,2025-11-07,1
T00907,C261,P007,2025-07-20,1
T00908,C152,P021,2025-01-28,1
T00909,C402,P029,2025-05-03,1
T00910,C058,P008,2025-09-13,1
T00911,C327,P020,2025-02-06,1
T00912,C271,P029,2025-01-07,1
T00913,C479,P011,2025-03-09,1
T00914,C430,P019,2025-08-04,1
T00915,C350,P006,2025-08-30,1
T00916,C489,P025,2025-02-07,1
T00916,C489,P026,2025-02-07,1
T00917,C008,P009,2025-04-21,1
T00918,C021,P030,2025-01-31,1
T00919,C486,P026,2025-07-23,1
T00920,C260,P010,2025-11-18,1
T00921,C365,P017,2025-08-01,1
T00922,C217,P023,2025-07-25,1
T00923,C043,P021,2025-10-02,1
T00924,C276,P020,2025-03-20,1
T00925,C143,P003,2025-06-08,1
T00926,C041,P017,2025-04-15,1
T00927,C499,P026,2025-03-21,1
T00928,C275,P011,2025-07-20,1
T00929,C391,P027,2025-11-29,1
T00930,C349,P021,2025-02-03,1
T00931,C159,P023,2025-08-12,1
T00932,C374,P028,2025-05-03,1
T00933,C030,P008,2025-02-14,1
T00934,C474,P014,2025-03-01,1
T00935,C233,P020,2025-11-08,1
T00936,C029,P010,2025-12-08,1
T00937,C380,P022,2025-03-31,1
T00937,C380,P023,2025-03-31,1
T00938,C360,P001,2025-03-25,1
T00939,C178,P017,2025-09-22,1
T00940,C401,P027,2025-05-13,1
T00941,C086,P012,2025-03-06,1
T00942,C384,P025,2025-05-18,1
T00943,C061,P025,2025-01-16,1
T00943,C061,P027,2025-01-16,1
T00944,C140,P017,2025-02-02,1
T00945,C135,P023,2025-10-23,1
T00946,C322,P003,2025-09-12,1
T00947,C234,P017,2025-07-04,1
T00948,C029,P016,2025-10-18,1
T00948,C029,P017,2025-10-18,1
T00949,C131,P025,2025-02-22,1
T00950,C346,P024,2025-03-01,1
T00951,C117,P024,2025-09-18,1
T00952,C002,P002,2025-01-07,1
T00953,C126,P002,2025-08-30,1
T00954,C187,P013,2025-03-18,1
T00955,C092,P030,2025-01-19,1
T00956,C284,P026,2026-01-01,1
T00957,C380,P021,2025-08-03,1
T00958,C115,P011,2025-05-08,1
T00959,C369,P011,2025-05-19,1
T00960,C293,P012,2025-03-03,1
T00961,C258,P022,2025-01-27,1
T00961,C258,P023,2025-01-27,1
T00962,C489,P013,2025-02-05,1
T00963,C450,P015,2025-05-25,1
T00964,C397,P028,2025-06-09,1
T00965,C168,P003,2025-10-11,1
T00966,C234,P001,2025-07-08,1
T00966,C234,P004,2025-07-08,1
T00967,C402,P010,2025-11-15,1
T00968,C125,P015,2025-07-08,1
T00969,C303,P016,2025-04-11,1
T00970,C280,P025,2025-05-06,1
T00970,C280,P027,2025-05-06,1
T00971,C013,P008,2025-10-05,1
T00972,C178,P021,2025-12-22,1
T00973,C450,P001,2025-06-21,1
T00973,C450,P004,2025-06-21,1
T00974,C193,P028,2025-06-07,1
T00975,C054,P007,2025-09-29,1
T00976,C122,P014,2025-09-09,1
T00977,C493,P002,2025-03-14,1
T00978,C365,P009,2025-02-17,1
T00979,C023,P030,2025-04-29,1
T00980,C460,P028,2025-09-24,1
T00981,C212,P023,2025-07-10,1
T00982,C235,P024,2025-02-13,1
T00983,C298,P004,2025-09-16,1
T00984,C069,P021,2025-07-21,1
T00985,C039,P019,2025-10-18,1
T00985,C039,P020,2025-10-18,1
T00986,C122,P010,2025-05-14,1
T00987,C436,P011,2025-07-21,1
T00988,C377,P011,2025-06-12,1
T00989,C120,P003,2025-04-14,1
T00990,C070,P025,2025-10-27,1
T00990,C070,P026,2025-10-27,1
T00991,C085,P015,2025-08-27,1
T00992,C161,P014,2025-03-03,1
T00993,C275,P012,2025-04-17,1
T00994,C232,P010,2025-08-26,1
T00995,C136,P028,2025-03-03,1
T00996,C047,P006,2025-12-18,1
T00997,C156,P027,2025-12-27,1
T00998,C357,P020,2025-01-21,1
T00999,C111,P027,2025-06-17,1
T01000,C076,P003,2025-12-31,1
T01001,C128,P012,2025-07-22,1
T01002,C263,P002,2025-12-13,1
T01003,C154,P009,2025-03-31,1
T01004,C016,P013,2025-08-20,1
T01005,C285,P024,2025-10-09,1
T01006,C128,P004,2025-08-25,1
T01007,C053,P026,2025-03-13,1
T01008,C063,P001,2025-02-01,1
T01009,C114,P005,2025-04-12,1
T01010,C191,P022,2025-11-19,1
T01011,C044,P019,2025-10-28,1
T01011,C044,P020,2025-10-28,1
T01012,C012,P003,2025-04-12,1
T01013,C463,P021,2025-08-16,1
T01014,C415,P005,2025-02-17,1
T01015,C425,P026,2025-06-19,1
T01016,C063,P002,2025-08-25,1
T01017,C026,P006,2025-10-21,1
T01018,C222,P027,2025-07-22,1
T01019,C255,P001,2025-07-15,1
T01020,C089,P012,2025-04-20,1
T01021,C466,P006,2025-05-21,1
T01022,C144,P015,2025-03-18,1
T01023,C018,P020,2025-11-14,1
T01024,C316,P008,2025-11-28,1
T01025,C152,P016,2025-07-30,1
T01026,C246,P002,2025-02-14,1
T01027,C144,P013,2025-03-12,1
T01028,C215,P007,2025-11-26,1
T01029,C453,P026,2025-09-27,1
T01030,C128,P021,2025-10-06,1
T01031,C407,P001,2025-07-15,1
T01032,C184,P016,2025-10-06,1
T01033,C177,P030,2025-10-17,1
T01034,C258,P011,2025-07-18,1
T01034,C258,P012,2025-07-18,1
T01035,C164,P020,2025-04-23,1
T01036,C016,P029,2025-05-24,1
T01036,C016,P030,2025-05-24,1
T01037,C272,P012,2025-10-27,1
T01038,C120,P006,2025-02-21,1
T01039,C127,P022,2025-05-04,1
T01039,C127,P023,2025-05-04,1
T01040,C392,P008,2025-10-22,1
T01041,C434,P026,2025-07-18,1
T01042,C182,P030,2025-03-30,1
T01043,C091,P008,2025-10-31,1
T01044,C163,P026,2025-12-24,1
T01045,C184,P030,2025-10-30,1
T01046,C015,P023,2025-12-25,1
T01047,C181,P019,2025-10-16,1
T01047,C181,P020,2025-10-16,1
T01048,C429,P026,2025-09-10,1
T01049,C278,P010,2025-03-31,1
T01050,C252,P002,2025-02-16,1
T01051,C029,P008,2025-11-05,1
T01052,C113,P001,2025-09-27,1
T01053,C170,P030,2025-11-11,1
T01054,C104,P026,2025-03-08,1
T01055,C175,P023,2025-04-01,1
T01056,C471,P026,2025-06-15,1
T01057,C031,P001,2025-03-17,1
T01058,C470,P005,2025-02-26,1
T01059,C441,P012,2025-02-07,1
T01060,C192,P023,2025-12-06,1
T01061,C203,P019,2025-02-21,1
T01061,C203,P021,2025-02-21,1
T01062,C070,P006,2025-08-12,1
T01063,C406,P021,2025-09-07,1
T01064,C333,P011,2025-03-31,1
T01065,C288,P023,2025-11-11,1
T01066,C403,P012,2025-04-25,1
T01067,C341,P019,2025-03-31,1
T01068,C376,P023,2025-05-31,1
T01069,C066,P006,2025-01-01,1
T01070,C486,P023,2025-10-21,1
T01071,C201,P028,2025-10-18,1
T01072,C017,P006,2025-11-05,1
T01073,C163,P030,2025-11-10,1
T01074,C114,P021,2025-10-17,1
T01075,C054,P030,2025-09-12,1
T01076,C073,P011,2025-02-09,1
T01076,C073,P014,2025-02-09,1
T01077,C086,P021,2025-02-15,1
T01078,C421,P023,2025-12-10,1
T01079,C328,P024,2025-06-21,1
T01080,C229,P001,2025-05-16,1
T01080,C229,P004,2025-05-16,1
T01081,C035,P012,2025-05-12,1
T01082,C403,P004,2025-01-01,1
T01083,C025,P013,2025-08-13,1
T01084,C376,P014,2025-03-27,1
T01085,C453,P014,2025-09-10,1
T01086,C452,P013,2025-06-29,1
T01087,C280,P013,2025-02-21,1
T01088,C425,P016,2025-10-23,1
T01089,C352,P008,2025-03-25,1
T01090,C232,P003,2025-01-18,1
T01091,C151,P001,2025-06-13,1
T01091,C151,P002,2025-06-13,1
T01092,C038,P011,2025-03-29,1
T01093,C083,P024,2025-02-08,1
T01094,C281,P029,2025-02-17,1
T01094,C281,P030,2025-02-17,1
T01095,C361,P001,2025-08-09,1
T01096,C085,P020,2025-08-11,1
T01097,C081,P002,2025-02-21,1
T01098,C170,P007,2025-04-08,1
T01099,C210,P023,2025-10-11,1
T01100,C370,P030,2025-10-04,1
T01101,C136,P022,2025-05-25,1
T01101,C136,P023,2025-05-25,1
T01102,C026,P013,2025-10-20,1
T01103,C282,P027,2025-09-09,1
T01104,C079,P002,2025-07-04,1
T01105,C002,P014,2025-02-14,1
T01106,C151,P027,2025-12-05,1
T01107,C321,P020,2025-09-03,1
T01108,C103,P004,2025-01-14,1
T01109,C106,P006,2025-11-23,1
T01110,C150,P003,2025-08-31,1
T01111,C433,P004,2025-06-07,1
T01112,C402,P013,2025-08-30,1
T01113,C251,P029,2025-12-05,1
T01113,C251,P030,2025-12-05,1
T01114,C095,P012,2025-07-15,1
T01115,C190,P006,2025-08-17,1
T01116,C023,P009,2025-08-14,1
T01117,C239,P009,2025-04-26,1
T01118,C429,P009,2025-10-16,1
T01119,C032,P005,2025-12-23,1
T01120,C044,P022,2025-06-26,1
T01121,C212,P025,2025-10-29,1
T01121,C212,P026,2025-10-29,1
T01122,C431,P013,2025-09-25,1
T01123,C215,P018,2025-12-18,1
T01124,C444,P030,2025-09-01,1
T01125,C294,P029,2025-05-01,1
T01126,C041,P013,2026-01-01,1
T01127,C018,P017,2025-10-20,1
T01128,C462,P017,2025-10-20,1
T01129,C347,P020,2025-03-17,1
T01130,C062,P025,2025-08-18,1
T01130,C062,P026,2025-08-18,1
T01131,C498,P007,2025-04-09,1
T01132,C065,P002,2025-08-05,1
T01133,C041,P022,2025-08-11,1
T01133,C041,P023,2025-08-11,1
T01134,C428,P020,2025-05-13,1
T01135,C164,P030,2025-02-04,1
T01136,C045,P013,2025-10-12,1
T01137,C204,P018,2025-06-16,1
T01138,C439,P009,2025-09-24,1
T01139,C235,P030,2025-01-07,1
T01140,C403,P023,2025-11-16,1
T01141,C301,P017,2025-08-03,1
T01142,C058,P014,2025-03-18,1
T01143,C076,P019,2025-10-29,1
T01144,C494,P004,2025-02-24,1
T01145,C289,P025,2025-02-21,1
T01146,C445,P018,2025-06-26,1
T01147,C450,P014,2025-05-16,1
T01148,C197,P021,2025-09-06,1
T01149,C293,P020,2025-08-31,1
T01150,C020,P006,2025-05-22,1
T01151,C207,P005,2025-11-13,1
T01152,C356,P013,2025-01-20,1
T01153,C203,P029,2025-06-19,1
T01154,C026,P024,2025-09-01,1
T01155,C472,P009,2025-07-10,1
T01156,C011,P011,2025-06-05,1
T01156,C011,P015,2025-06-05,1
T01157,C440,P023,2025-12-17,1
T01158,C051,P028,2025-04-27,1
T01159,C069,P010,2025-08-15,1
T01160,C397,P027,2025-06-14,1
T01161,C138,P024,2025-08-02,1
T01162,C310,P021,2025-02-15,1
T01163,C097,P015,2025-04-19,1
T01164,C468,P027,2025-07-28,1
T01165,C380,P016,2025-09-22,1
T01166,C421,P002,2025-09-21,1
T01167,C406,P006,2025-02-03,1
T01168,C160,P023,2025-09-17,1
T01169,C207,P005,2025-09-26,1
T01170,C015,P006,2025-04-09,1
T01171,C449,P027,2025-04-13,1
T01172,C429,P002,2025-05-08,1
T01173,C017,P015,2025-01-26,1
T01174,C471,P012,2025-12-27,1
T01175,C102,P009,2025-07-08,1
T01176,C422,P015,2025-09-16,1
T01177,C204,P021,2025-03-05,1
T01178,C349,P001,2025-05-04,1
T01179,C305,P015,2025-04-01,1
T01180,C492,P028,2025-08-31,1
T01181,C301,P018,2025-06-29,1
T01182,C177,P006,2025-05-13,1
T01183,C384,P027,2025-12-19,1
T01184,C047,P010,2025-01-15,1
T01185,C198,P002,2025-03-25,1
T01186,C438,P019,2025-04-20,1
T01187,C332,P008,2025-12-13,1
T01188,C106,P009,2025-11-30,1
T01189,C210,P017,2025-01-11,1
T01190,C443,P025,2025-12-16,1
T01190,C443,P026,2025-12-16,1
T01191,C332,P006,2025-11-04,1
T01192,C411,P001,2025-04-25,1
T01192,C411,P003,2025-04-25,1
T01193,C365,P023,2025-11-26,1
T01194,C141,P014,2025-07-12,1
T01195,C437,P012,2025-08-24,1
T01196,C130,P007,2025-08-27,1
T01197,C155,P022,2025-09-24,1
T01198,C204,P019,2025-02-22,1
T01198,C204,P021,2025-02-22,1
T01199,C288,P021,2025-11-01,1
T01200,C312,P010,2025-06-02,1
T01201,C351,P004,2025-09-04,1
T01202,C033,P011,2025-05-22,1
T01203,C442,P009,2025-05-14,1
T01204,C336,P023,2025-11-30,1
T01205,C153,P007,2025-03-18,1
T01206,C265,P025,2025-05-04,1
T01207,C413,P028,2025-11-04,1
T01208,C207,P022,2025-06-13,1
T01209,C370,P001,2025-12-02,1
T01210,C152,P009,2025-08-03,1
T01211,C208,P013,2025-01-19,1
T01212,C299,P023,2025-10-20,1
T01213,C418,P007,2025-06-25,1
T01214,C372,P023,2025-04-24,1
T01215,C352,P018,2025-11-23,1
T01216,C402,P016,2025-12-10,1
T01217,C154,P028,2025-03-29,1
T01218,C431,P022,2025-10-13,1
T01218,C431,P023,2025-10-13,1
T01219,C242,P005,2025-05-13,1
T01220,C287,P025,2025-04-04,1
T01221,C461,P011,2025-12-02,1
T01221,C461,P014,2025-12-02,1
T01222,C115,P024,2025-06-07,1
T01223,C216,P026,2025-06-19,1
T01224,C191,P009,2025-10-27,1
T01225,C151,P015,2025-03-02,1
T01226,C241,P002,2025-11-21,1
T01227,C299,P019,2025-11-14,1
T01227,C299,P020,2025-11-14,1
T01228,C257,P004,2025-12-15,1
T01229,C196,P017,2025-06-02,1
T01230,C212,P002,2025-03-19,1
T01231,C071,P007,2025-06-25,1
T01232,C210,P019,2025-08-23,1
T01232,C210,P020,2025-08-23,1
T01233,C399,P003,2025-09-07,1
T01234,C171,P021,2025-04-01,1
T01235,C161,P021,2025-01-30,1
T01236,C003,P015,2025-05-21,1
T01237,C108,P025,2025-03-28,1
T01238,C082,P016,2025-02-15,1
T01238,C082,P018,2025-02-15,1
T01239,C325,P014,2025-07-26,1
T01240,C220,P016,2025-07-16,1
T01240,C220,P017,2025-07-16,1
T01241,C375,P012,2025-01-08,1
T01242,C457,P011,2025-09-29,1
T01242,C457,P012,2025-09-29,1
T01243,C321,P024,2025-05-08,1
T01244,C116,P023,2025-06-26,1
T01245,C160,P005,2025-02-22,1
T01246,C302,P010,2025-03-27,1
T01247,C034,P027,2025-01-24,1
T01248,C153,P010,2025-08-22,1
T01249,C373,P017,2025-11-02,1
T01250,C269,P011,2025-08-11,1
T01251,C069,P011,2025-09-08,1
T01252,C097,P006,2025-07-26,1
T01253,C010,P008,2025-04-25,1
T01254,C373,P005,2025-04-19,1
T01255,C302,P017,2025-03-28,1
T01256,C064,P012,2025-12-31,1
T01257,C334,P026,2025-01-20,1
T01258,C193,P029,2025-11-24,1
T01258,C193,P030,2025-11-24,1
T01259,C305,P002,2025-12-05,1
T01260,C056,P021,2025-01-11,1
T01261,C025,P023,2025-03-01,1
T01262,C214,P015,2025-07-14,1
T01263,C064,P018,2025-05-10,1
T01264,C243,P023,2025-03-20,1
T01265,C106,P023,2025-12-18,1
T01266,C323,P001,2025-06-04,1
T01267,C052,P022,2025-09-24,1
T01267,C052,P023,2025-09-24,1
T01268,C215,P027,2025-02-23,1
T01269,C262,P024,2025-11-13,1
T01270,C061,P010,2025-02-28,1
T01271,C402,P004,2025-09-12,1
T01272,C102,P020,2025-04-13,1
T01273,C399,P009,2025-09-25,1
T01274,C499,P007,2025-07-03,1
T01275,C361,P014,2025-06-01,1
T01276,C083,P002,2025-10-08,1
T01277,C255,P030,2025-04-17,1
T01278,C353,P030,2025-09-04,1
T01279,C170,P008,2025-01-02,1
T01280,C007,P022,2025-02-15,1
T01281,C428,P019,2025-12-09,1
T01282,C487,P003,2025-09-19,1
T01283,C039,P024,2025-02-21,1
T01284,C464,P009,2025-11-26,1
T01285,C119,P015,2025-06-01,1
T01286,C136,P015,2025-01-26,1
T01287,C052,P027,2025-03-31,1
T01288,C448,P002,2025-05-29,1
T01289,C185,P026,2025-12-13,1
T01290,C161,P014,2025-03-01,1
T01291,C049,P028,2025-01-24,1
T01292,C005,P028,2025-03-12,1
T01293,C340,P021,2025-03-29,1
T01294,C169,P012,2025-08-13,1
T01295,C490,P020,2025-05-18,1
T01296,C450,P024,2025-02-17,1
T01297,C191,P027,2025-06-25,1
T01298,C094,P004,2025-07-25,1
T01299,C205,P015,2025-05-20,1
T01300,C428,P013,2025-12-20,1
T01301,C436,P016,2025-08-04,1
T01302,C409,P006,2025-02-27,1
T01303,C068,P023,2025-01-31,1
T01304,C483,P028,2025-03-23,1
T01305,C054,P014,2025-10-30,1
T01306,C248,P026,2025-10-19,1
T01307,C348,P015,2025-04-03,1
T01308,C313,P013,2025-07-03,1
T01309,C314,P001,2025-12-17,1
T01310,C373,P029,2025-03-08,1
T01311,C250,P004,2025-07-30,1
T01312,C226,P002,2025-02-02,1
T01313,C134,P021,2025-06-10,1
T01314,C007,P023,2025-12-14,1
T01315,C269,P025,2025-10-23,1
T01316,C115,P022,2025-06-23,1
T01317,C353,P023,2025-11-13,1
T01318,C049,P014,2025-12-05,1
T01319,C373,P008,2025-09-04,1
T01320,C178,P022,2025-12-13,1
T01321,C077,P027,2025-10-13,1
T01322,C457,P020,2025-01-28,1
T01323,C006,P021,2025-03-22,1
T01324,C259,P028,2025-08-29,1
T01325,C437,P016,2025-03-26,1
T01325,C437,P018,2025-03-26,1
T01326,C165,P008,2025-06-19,1
T01327,C497,P009,2025-01-26,1
T01328,C260,P008,2025-10-09,1
T01329,C330,P013,2025-07-26,1
T01330,C419,P008,2025-02-10,1
T01331,C236,P015,2025-10-21,1
T01332,C230,P003,2025-09-13,1
T01333,C229,P011,2025-03-02,1
T01334,C382,P021,2025-01-10,1
T01335,C053,P013,2025-07-31,1
T01336,C019,P018,2025-10-09,1
T01337,C001,P027,2025-02-16,1
T01338,C406,P020,2025-11-13,1
T01339,C327,P010,2025-09-18,1
T01340,C288,P007,2025-12-02,1
T01341,C344,P015,2025-06-24,1
T01342,C187,P027,2025-01-28,1
T01343,C419,P008,2025-08-21,1
